Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionRate,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
27,0,1130.0,8.0,4.0,2.0,56.0,3.0,2,2.0,6214.0,3415.0,1,0,18,3,1.0,1,8.0,3,3.0,8.0,7.0,0.0,7.0,8.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
37,0,1192.0,5.0,2.0,4.0,61.0,3.0,2,4.0,6347.0,23177.0,7,0,16,3,3.0,2,8.0,2,2.0,6.0,2.0,0.0,4.0,6.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
38,0,343.0,15.0,2.0,3.0,92.0,2.0,3,4.0,11510.0,15682.0,0,1,14,3,2.0,1,12.0,3,3.0,11.0,10.0,2.0,9.0,3.667,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
31,0,1232.0,7.0,4.0,3.0,39.0,3.0,3,4.0,7143.0,25713.0,1,1,14,3,3.0,0,11.0,2,2.0,11.0,9.0,4.0,10.0,2.2,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
29,0,144.0,10.0,1.0,4.0,39.0,2.0,2,2.0,8268.0,11866.0,1,1,14,3,1.0,2,7.0,2,3.0,7.0,7.0,1.0,7.0,3.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
35,0,1296.0,5.0,4.0,3.0,62.0,3.0,3,2.0,8095.0,18264.0,0,0,13,3,4.0,0,17.0,5,3.0,16.0,6.0,0.0,13.0,16.0,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
23,0,1309.0,26.0,1.0,3.0,83.0,3.0,1,4.0,2904.0,16092.0,1,0,12,3,3.0,2,4.0,2,2.0,4.0,2.0,0.0,2.0,4.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
41,0,483.0,6.0,3.0,4.0,95.0,2.0,2,2.0,6032.0,10110.0,6,1,15,3,4.0,0,8.0,3,3.0,5.0,4.0,1.0,2.0,2.5,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
47,0,1309.0,4.0,1.0,2.0,99.0,3.0,2,3.0,2976.0,25751.0,3,0,19,3,1.0,0,5.0,3,3.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
42,0,810.0,23.0,5.0,1.0,44.0,3.0,4,4.0,15992.0,15901.0,2,0,14,3,2.0,0,16.0,2,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29,0,746.0,2.0,3.0,4.0,61.0,3.0,2,3.0,4649.0,16928.0,1,0,14,3,1.0,1,4.0,3,2.0,4.0,3.0,0.0,2.0,4.0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
42,0,544.0,2.0,1.0,3.0,52.0,3.0,1,3.0,2696.0,24017.0,0,1,11,3,3.0,1,4.0,5,3.0,3.0,2.0,1.0,0.0,1.5,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
32,0,1062.0,2.0,3.0,3.0,75.0,3.0,1,2.0,2370.0,3956.0,1,0,13,3,3.0,1,8.0,4,3.0,8.0,0.0,0.0,7.0,8.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
48,0,530.0,29.0,1.0,1.0,91.0,3.0,3,3.0,12504.0,23978.0,3,0,21,4,2.0,1,15.0,3,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
37,0,1319.0,6.0,3.0,3.0,51.0,4.0,2,1.0,5974.0,17001.0,4,1,13,3,1.0,2,13.0,2,3.0,7.0,7.0,6.0,7.0,1.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
30,0,641.0,25.0,2.0,4.0,85.0,3.0,2,3.0,4736.0,6069.0,7,1,12,3,2.0,1,4.0,2,4.0,2.0,2.0,2.0,2.0,0.667,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
26,0,933.0,1.0,3.0,3.0,57.0,3.0,2,3.0,5296.0,20156.0,1,0,17,3,2.0,1,8.0,3,3.0,8.0,7.0,7.0,7.0,1.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
42,0,1332.0,2.0,4.0,1.0,98.0,2.0,2,4.0,6781.0,17078.0,3,0,23,4,2.0,0,14.0,6,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
21,1,756.0,1.0,1.0,1.0,99.0,2.0,1,2.0,2174.0,9150.0,1,1,11,3,3.0,0,3.0,3,3.0,3.0,2.0,1.0,2.0,1.5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
36,0,845.0,1.0,5.0,4.0,45.0,3.0,2,4.0,6653.0,15276.0,4,0,15,3,2.0,0,7.0,6,3.0,1.0,0.0,0.0,0.0,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
36,0,541.0,3.0,4.0,1.0,48.0,2.0,3,4.0,9699.0,7246.0,4,0,11,3,1.0,1,16.0,2,3.0,13.0,9.0,1.0,12.0,6.5,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
57,0,593.0,1.0,4.0,4.0,88.0,3.0,2,3.0,6755.0,2967.0,2,0,11,3,3.0,0,15.0,2,3.0,3.0,2.0,1.0,2.0,1.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
40,0,1171.0,10.0,4.0,4.0,46.0,4.0,1,3.0,2213.0,22495.0,3,1,13,3,3.0,1,10.0,3,3.0,7.0,7.0,1.0,7.0,3.5,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
21,0,895.0,9.0,2.0,1.0,39.0,3.0,1,4.0,2610.0,2851.0,1,0,24,4,3.0,0,3.0,3,2.0,3.0,2.0,2.0,2.0,1.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
33,1,350.0,5.0,3.0,4.0,34.0,3.0,1,3.0,2851.0,9150.0,1,1,13,3,2.0,0,1.0,2,3.0,1.0,0.0,0.0,0.0,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
37,0,921.0,10.0,3.0,3.0,98.0,3.0,1,1.0,3452.0,17663.0,6,0,20,4,2.0,1,17.0,3,3.0,5.0,4.0,0.0,3.0,5.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
46,0,1144.0,7.0,4.0,3.0,30.0,3.0,2,3.0,5258.0,16044.0,2,0,14,3,3.0,0,7.0,2,4.0,1.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
41,1,143.0,4.0,3.0,1.0,56.0,3.0,2,2.0,9355.0,9558.0,1,0,18,3,3.0,0,8.0,5,3.0,8.0,7.0,7.0,7.0,1.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
50,0,1046.0,10.0,3.0,4.0,100.0,2.0,3,4.0,10496.0,2755.0,6,0,15,3,4.0,0,20.0,2,3.0,4.0,3.0,1.0,3.0,2.0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
40,1,575.0,22.0,2.0,3.0,68.0,2.0,2,3.0,6380.0,6110.0,2,1,12,3,1.0,2,8.0,6,3.0,6.0,4.0,1.0,0.0,3.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
31,0,408.0,9.0,4.0,3.0,42.0,2.0,1,2.0,2657.0,7551.0,0,1,16,3,4.0,0,3.0,5,3.0,2.0,2.0,2.0,2.0,0.667,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
21,1,156.0,12.0,3.0,3.0,90.0,4.0,1,2.0,2716.0,25422.0,1,0,15,3,4.0,0,1.0,0,3.0,1.0,0.0,0.0,0.0,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
29,0,1283.0,23.0,3.0,4.0,54.0,3.0,1,4.0,2201.0,18168.0,9,0,16,3,4.0,0,6.0,4,3.0,3.0,2.0,1.0,2.0,1.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
35,0,755.0,9.0,4.0,3.0,97.0,2.0,2,2.0,6540.0,19394.0,9,0,19,3,3.0,0,10.0,5,3.0,1.0,1.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
27,0,1469.0,1.0,2.0,4.0,82.0,3.0,1,2.0,3816.0,17881.0,1,0,11,3,2.0,1,5.0,2,3.0,5.0,2.0,0.0,4.0,5.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
28,0,304.0,9.0,4.0,2.0,92.0,3.0,2,4.0,5253.0,20750.0,1,0,16,3,4.0,0,7.0,1,3.0,7.0,5.0,0.0,7.0,7.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
49,0,1261.0,7.0,3.0,2.0,31.0,2.0,3,3.0,10965.0,12066.0,8,0,24,4,3.0,0,26.0,2,3.0,5.0,2.0,0.0,0.0,5.0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
51,0,1178.0,14.0,2.0,3.0,87.0,3.0,2,4.0,4936.0,14862.0,4,0,11,3,3.0,1,18.0,2,2.0,7.0,7.0,0.0,7.0,7.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
36,0,329.0,2.0,3.0,4.0,96.0,3.0,1,3.0,2543.0,11868.0,4,0,13,3,2.0,1,6.0,3,3.0,2.0,2.0,2.0,2.0,0.667,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
34,1,1362.0,19.0,3.0,1.0,67.0,4.0,2,4.0,5304.0,4652.0,8,1,13,3,2.0,0,9.0,3,2.0,5.0,2.0,0.0,4.0,5.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
55,0,1311.0,2.0,3.0,3.0,97.0,3.0,4,4.0,16659.0,23258.0,2,1,13,3,3.0,0,30.0,2,3.0,5.0,4.0,1.0,2.0,2.5,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
24,0,1371.0,10.0,4.0,4.0,77.0,3.0,2,3.0,4260.0,5915.0,1,1,12,3,4.0,1,5.0,2,4.0,5.0,2.0,0.0,3.0,5.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30,0,202.0,2.0,1.0,3.0,72.0,3.0,1,2.0,2476.0,17434.0,1,0,18,3,1.0,1,1.0,3,3.0,1.0,0.0,0.0,0.0,1.0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
26,1,575.0,3.0,1.0,3.0,73.0,3.0,1,1.0,3102.0,6582.0,0,0,22,4,3.0,0,7.0,2,3.0,6.0,4.0,0.0,4.0,6.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
22,0,253.0,11.0,3.0,1.0,43.0,3.0,1,2.0,2244.0,24440.0,1,0,13,3,4.0,1,2.0,1,3.0,2.0,1.0,1.0,2.0,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
36,0,164.0,2.0,2.0,2.0,61.0,2.0,3,3.0,7596.0,3809.0,1,0,13,3,2.0,2,10.0,2,3.0,10.0,9.0,9.0,0.0,1.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
30,1,464.0,4.0,3.0,3.0,40.0,3.0,1,4.0,2285.0,3427.0,9,1,23,4,3.0,0,3.0,4,3.0,1.0,0.0,0.0,0.0,1.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
37,0,1107.0,14.0,3.0,4.0,95.0,3.0,1,1.0,3034.0,26914.0,1,0,12,3,3.0,1,18.0,2,2.0,18.0,7.0,12.0,17.0,1.385,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40,0,759.0,2.0,2.0,4.0,46.0,3.0,2,2.0,5715.0,22553.0,7,0,12,3,3.0,2,8.0,5,3.0,5.0,4.0,1.0,3.0,2.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
42,0,201.0,1.0,4.0,2.0,95.0,3.0,1,1.0,2576.0,20490.0,3,0,16,3,2.0,1,8.0,5,3.0,5.0,2.0,1.0,2.0,2.5,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37,0,1305.0,10.0,4.0,3.0,49.0,3.0,2,2.0,4197.0,21123.0,2,1,12,3,4.0,0,18.0,2,2.0,1.0,0.0,0.0,1.0,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
43,0,982.0,12.0,3.0,1.0,59.0,2.0,4,2.0,14336.0,4345.0,1,0,11,3,3.0,1,25.0,3,3.0,25.0,10.0,3.0,9.0,6.25,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
40,0,555.0,2.0,3.0,2.0,78.0,2.0,2,3.0,3448.0,13436.0,6,0,22,4,2.0,1,20.0,3,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
54,0,821.0,5.0,2.0,1.0,86.0,3.0,5,1.0,19406.0,8509.0,4,0,11,3,3.0,1,24.0,4,2.0,4.0,2.0,1.0,2.0,2.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
34,0,1381.0,4.0,4.0,3.0,72.0,3.0,2,3.0,6538.0,12740.0,9,0,15,3,1.0,1,6.0,3,3.0,3.0,2.0,1.0,2.0,1.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,0,480.0,7.0,2.0,2.0,31.0,3.0,2,1.0,4306.0,4156.0,1,0,12,3,2.0,1,13.0,5,1.0,13.0,10.0,3.0,12.0,3.25,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
43,0,313.0,21.0,3.0,4.0,61.0,3.0,1,4.0,2258.0,15238.0,7,0,20,4,1.0,1,8.0,1,3.0,3.0,2.0,1.0,2.0,1.5,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
43,0,1473.0,8.0,4.0,3.0,74.0,3.0,2,3.0,4522.0,2227.0,4,1,14,3,4.0,0,8.0,3,3.0,5.0,2.0,0.0,2.0,5.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,0,891.0,4.0,2.0,2.0,99.0,2.0,2,4.0,4487.0,12090.0,1,1,11,3,2.0,0,5.0,3,3.0,5.0,4.0,1.0,3.0,2.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
37,0,1063.0,25.0,5.0,2.0,72.0,3.0,2,3.0,4449.0,23866.0,3,1,15,3,1.0,2,15.0,2,3.0,13.0,11.0,10.0,7.0,1.182,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
31,0,329.0,1.0,2.0,4.0,98.0,2.0,1,1.0,2218.0,16193.0,1,0,12,3,3.0,1,4.0,3,3.0,4.0,2.0,3.0,2.0,1.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
39,0,1218.0,1.0,1.0,2.0,52.0,3.0,5,3.0,19197.0,8213.0,1,1,14,3,3.0,1,21.0,3,3.0,21.0,8.0,1.0,6.0,10.5,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
56,0,906.0,6.0,3.0,3.0,86.0,4.0,4,1.0,13212.0,18256.0,9,0,11,3,4.0,3,36.0,0,2.0,7.0,7.0,7.0,7.0,0.875,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30,0,1082.0,12.0,3.0,2.0,83.0,3.0,2,3.0,6577.0,19558.0,0,0,11,3,2.0,0,6.0,6,3.0,5.0,4.0,4.0,4.0,1.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
41,0,645.0,1.0,3.0,2.0,49.0,4.0,3,1.0,8392.0,19566.0,1,0,16,3,3.0,1,10.0,2,3.0,10.0,7.0,0.0,7.0,10.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
28,0,1300.0,17.0,2.0,3.0,79.0,3.0,2,1.0,4558.0,13535.0,1,0,12,3,4.0,1,10.0,2,3.0,10.0,0.0,1.0,8.0,5.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
25,1,688.0,3.0,3.0,1.0,91.0,3.0,1,1.0,4031.0,9396.0,5,0,13,3,3.0,1,6.0,5,3.0,2.0,2.0,0.0,2.0,2.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
52,0,319.0,3.0,3.0,4.0,39.0,2.0,3,3.0,7969.0,19609.0,2,1,14,3,3.0,0,28.0,4,3.0,5.0,4.0,0.0,4.0,5.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
45,0,192.0,10.0,2.0,1.0,69.0,3.0,1,4.0,2654.0,9655.0,3,0,21,4,4.0,2,8.0,3,2.0,2.0,2.0,0.0,2.0,2.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
52,0,1490.0,4.0,2.0,4.0,30.0,3.0,4,4.0,16555.0,10310.0,2,0,13,3,4.0,0,31.0,2,1.0,5.0,2.0,1.0,4.0,2.5,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
42,0,532.0,29.0,2.0,1.0,92.0,3.0,2,3.0,4556.0,12932.0,2,0,11,3,2.0,1,19.0,3,3.0,5.0,4.0,0.0,2.0,5.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,0,317.0,2.0,3.0,3.0,43.0,1.0,2,4.0,6091.0,24793.0,2,0,20,4,3.0,0,11.0,2,3.0,5.0,4.0,0.0,2.0,5.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
60,0,422.0,7.0,3.0,1.0,41.0,3.0,5,1.0,19566.0,3854.0,5,0,11,3,4.0,0,33.0,5,1.0,29.0,8.0,11.0,10.0,2.417,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
46,0,1485.0,18.0,3.0,3.0,87.0,3.0,2,3.0,4810.0,26314.0,2,0,14,3,3.0,1,19.0,5,2.0,10.0,7.0,0.0,8.0,10.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
42,0,1368.0,28.0,4.0,4.0,88.0,2.0,2,4.0,4523.0,4386.0,0,0,11,3,4.0,3,7.0,4,4.0,6.0,5.0,0.0,4.0,6.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
24,1,1448.0,1.0,1.0,1.0,62.0,3.0,1,2.0,3202.0,21972.0,1,1,16,3,2.0,0,6.0,4,3.0,5.0,3.0,1.0,4.0,2.5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
34,1,296.0,6.0,2.0,4.0,33.0,1.0,1,3.0,2351.0,12253.0,0,0,16,3,4.0,1,3.0,3,2.0,2.0,2.0,1.0,0.0,1.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,0,1490.0,2.0,2.0,4.0,42.0,3.0,1,4.0,1702.0,12106.0,1,1,23,4,3.0,1,1.0,3,3.0,1.0,0.0,0.0,0.0,1.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
40,0,1398.0,2.0,4.0,3.0,79.0,3.0,5,3.0,18041.0,13022.0,0,0,14,3,4.0,0,21.0,2,3.0,20.0,15.0,1.0,12.0,10.0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
26,0,1349.0,23.0,3.0,1.0,90.0,3.0,1,4.0,2886.0,3032.0,1,0,22,4,2.0,2,3.0,3,1.0,3.0,2.0,0.0,2.0,3.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,0,1400.0,3.0,3.0,3.0,53.0,3.0,1,4.0,2097.0,16734.0,4,0,15,3,3.0,1,9.0,3,1.0,5.0,3.0,1.0,4.0,2.5,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
29,0,986.0,3.0,4.0,2.0,93.0,2.0,3,3.0,11935.0,21526.0,1,0,18,3,3.0,0,10.0,2,3.0,10.0,2.0,0.0,7.0,10.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
29,1,408.0,25.0,5.0,3.0,71.0,2.0,1,2.0,2546.0,18300.0,5,0,16,3,2.0,0,6.0,2,4.0,2.0,2.0,1.0,1.0,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
19,1,489.0,2.0,2.0,1.0,52.0,2.0,1,4.0,2564.0,18437.0,1,0,12,3,3.0,0,1.0,3,4.0,1.0,0.0,0.0,0.0,1.0,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
30,0,1398.0,22.0,4.0,3.0,69.0,3.0,3,1.0,8412.0,2890.0,0,0,11,3,3.0,0,10.0,3,3.0,9.0,8.0,7.0,8.0,1.125,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
57,0,210.0,29.0,3.0,1.0,56.0,2.0,4,4.0,14118.0,22102.0,3,0,12,3,3.0,1,32.0,3,2.0,1.0,0.0,0.0,0.0,1.0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
50,0,1099.0,29.0,4.0,2.0,88.0,2.0,4,3.0,17046.0,9314.0,0,0,15,3,2.0,1,28.0,2,3.0,27.0,10.0,15.0,7.0,1.688,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
30,0,1116.0,2.0,3.0,3.0,49.0,3.0,1,4.0,2564.0,7181.0,0,0,14,3,3.0,0,12.0,2,2.0,11.0,7.0,6.0,7.0,1.571,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
60,0,1499.0,28.0,3.0,3.0,80.0,2.0,3,1.0,10266.0,2845.0,4,0,19,3,4.0,0,22.0,5,4.0,18.0,13.0,13.0,11.0,1.286,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
47,0,983.0,2.0,2.0,1.0,65.0,3.0,2,4.0,5070.0,7389.0,5,0,13,3,3.0,3,20.0,2,3.0,5.0,0.0,0.0,4.0,5.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
46,0,1009.0,2.0,3.0,1.0,51.0,3.0,4,3.0,17861.0,2288.0,6,0,13,3,3.0,0,26.0,2,1.0,3.0,2.0,0.0,1.0,3.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
35,0,144.0,22.0,3.0,4.0,46.0,1.0,1,3.0,4230.0,19225.0,0,0,15,3,3.0,0,6.0,2,3.0,5.0,4.0,4.0,3.0,1.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
54,0,548.0,8.0,4.0,3.0,42.0,3.0,2,3.0,3780.0,23428.0,7,0,11,3,3.0,0,19.0,3,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
34,0,1303.0,2.0,4.0,4.0,62.0,2.0,1,3.0,2768.0,8416.0,3,0,12,3,3.0,1,14.0,3,3.0,7.0,3.0,5.0,7.0,1.167,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
46,0,1125.0,10.0,3.0,3.0,94.0,2.0,3,4.0,9071.0,11563.0,2,1,19,3,3.0,1,15.0,3,3.0,3.0,2.0,1.0,2.0,1.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,0,1274.0,9.0,1.0,3.0,33.0,3.0,3,2.0,10648.0,14394.0,1,0,25,4,4.0,1,13.0,6,4.0,13.0,8.0,0.0,8.0,13.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
33,1,1277.0,15.0,1.0,2.0,56.0,3.0,3,3.0,13610.0,24619.0,7,1,12,3,4.0,0,15.0,2,4.0,7.0,6.0,7.0,7.0,0.875,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
33,1,587.0,10.0,1.0,1.0,38.0,1.0,1,4.0,3408.0,6705.0,7,0,13,3,1.0,3,8.0,2,3.0,4.0,3.0,1.0,3.0,2.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
30,0,413.0,7.0,1.0,4.0,57.0,3.0,1,2.0,2983.0,18398.0,0,0,14,3,1.0,0,4.0,3,3.0,3.0,2.0,1.0,2.0,1.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
35,0,1276.0,16.0,3.0,4.0,72.0,3.0,3,3.0,7632.0,14295.0,4,1,12,3,3.0,0,10.0,2,3.0,8.0,7.0,0.0,0.0,8.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
31,1,534.0,20.0,3.0,1.0,66.0,3.0,3,3.0,9824.0,22908.0,3,0,12,3,1.0,0,12.0,2,3.0,1.0,0.0,0.0,0.0,1.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
34,1,988.0,23.0,3.0,2.0,43.0,3.0,3,1.0,9950.0,11533.0,9,1,15,3,3.0,3,11.0,2,3.0,3.0,2.0,0.0,2.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42,0,1474.0,5.0,2.0,2.0,97.0,3.0,1,3.0,2093.0,9260.0,4,0,17,3,4.0,1,8.0,4,3.0,2.0,2.0,2.0,0.0,0.667,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
36,0,635.0,10.0,4.0,2.0,32.0,3.0,3,4.0,9980.0,15318.0,1,0,14,3,4.0,0,10.0,3,2.0,10.0,3.0,9.0,7.0,1.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
22,1,1368.0,4.0,1.0,3.0,99.0,2.0,1,3.0,3894.0,9129.0,5,0,16,3,3.0,0,4.0,3,3.0,2.0,2.0,1.0,2.0,1.0,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
